episode,timestep,return,length
1009,48130,13.0,13
1010,48145,15.0,15
1011,48161,16.0,16
1012,48295,134.0,134
1013,48425,130.0,130
1014,48438,13.0,13
1015,48451,13.0,13
1016,48462,11.0,11
1017,48474,12.0,12
1018,48487,13.0,13
1019,48499,12.0,12
1020,48510,11.0,11
1021,48525,15.0,15
1022,48540,15.0,15
1023,48554,14.0,14
1024,48570,16.0,16
1025,48583,13.0,13
1026,48598,15.0,15
1027,48609,11.0,11
1028,48626,17.0,17
1029,48639,13.0,13
1030,48776,137.0,137
1031,48917,141.0,141
1032,49128,211.0,211
1033,49256,128.0,128
1034,49368,112.0,112
1035,49506,138.0,138
1036,49655,149.0,149
1037,49781,126.0,126
1038,49909,128.0,128
1039,50037,128.0,128
1040,50174,137.0,137
