episode,timestep,return,length
808,41532,55.0,55
809,41591,59.0,59
810,41656,65.0,65
811,41722,66.0,66
812,41783,61.0,61
813,41843,60.0,60
814,41913,70.0,70
815,41983,70.0,70
816,42040,57.0,57
817,42099,59.0,59
818,42154,55.0,55
819,42213,59.0,59
820,42270,57.0,57
821,42329,59.0,59
822,42392,63.0,63
823,42441,49.0,49
824,42596,155.0,155
825,42645,49.0,49
826,42694,49.0,49
827,42748,54.0,54
828,42805,57.0,57
829,42871,66.0,66
830,42884,13.0,13
831,42937,53.0,53
832,42986,49.0,49
833,43044,58.0,58
834,43099,55.0,55
835,43159,60.0,60
836,43215,56.0,56
837,43277,62.0,62
838,43287,10.0,10
839,43340,53.0,53
840,43384,44.0,44
841,43441,57.0,57
842,43500,59.0,59
843,43557,57.0,57
844,43614,57.0,57
845,43667,53.0,53
846,43718,51.0,51
847,43769,51.0,51
848,43813,44.0,44
849,43870,57.0,57
850,43916,46.0,46
851,43975,59.0,59
852,44034,59.0,59
853,44089,55.0,55
854,44142,53.0,53
855,44197,55.0,55
856,44245,48.0,48
857,44303,58.0,58
858,44365,62.0,62
859,44420,55.0,55
860,44434,14.0,14
861,44504,70.0,70
862,44554,50.0,50
863,44600,46.0,46
864,44644,44.0,44
865,44697,53.0,53
866,44752,55.0,55
867,44767,15.0,15
868,44825,58.0,58
869,44881,56.0,56
870,44934,53.0,53
871,44998,64.0,64
872,45057,59.0,59
873,45115,58.0,58
874,45131,16.0,16
875,45186,55.0,55
876,45245,59.0,59
877,45303,58.0,58
878,45367,64.0,64
879,45420,53.0,53
880,45480,60.0,60
881,45544,64.0,64
882,45556,12.0,12
883,45613,57.0,57
884,45673,60.0,60
885,45735,62.0,62
886,45747,12.0,12
887,45804,57.0,57
888,45875,71.0,71
889,45930,55.0,55
890,45994,64.0,64
891,46004,10.0,10
892,46067,63.0,63
893,46079,12.0,12
894,46139,60.0,60
895,46199,60.0,60
896,46261,62.0,62
897,46312,51.0,51
898,46358,46.0,46
899,46413,55.0,55
900,46470,57.0,57
901,46523,53.0,53
902,46543,20.0,20
903,46590,47.0,47
904,46640,50.0,50
905,46688,48.0,48
906,46700,12.0,12
907,46755,55.0,55
908,46815,60.0,60
909,46878,63.0,63
910,46933,55.0,55
911,46992,59.0,59
912,47045,53.0,53
913,47108,63.0,63
914,47160,52.0,52
915,47204,44.0,44
916,47256,52.0,52
917,47302,46.0,46
918,47344,42.0,42
919,47402,58.0,58
920,47449,47.0,47
921,47503,54.0,54
922,47557,54.0,54
923,47613,56.0,56
924,47659,46.0,46
925,47713,54.0,54
926,47769,56.0,56
927,47832,63.0,63
928,47893,61.0,61
929,47949,56.0,56
930,48000,51.0,51
931,48058,58.0,58
932,48112,54.0,54
933,48170,58.0,58
934,48228,58.0,58
935,48284,56.0,56
