episode,timestep,return,length
907,33393,11.0,11
908,33403,10.0,10
909,33416,13.0,13
910,33428,12.0,12
911,33439,11.0,11
912,33452,13.0,13
913,33466,14.0,14
914,33480,14.0,14
915,33492,12.0,12
916,33506,14.0,14
917,33518,12.0,12
918,33532,14.0,14
919,33547,15.0,15
920,33562,15.0,15
921,33573,11.0,11
922,33585,12.0,12
923,33599,14.0,14
924,33612,13.0,13
925,33628,16.0,16
926,33642,14.0,14
927,33656,14.0,14
928,33667,11.0,11
929,33679,12.0,12
930,33692,13.0,13
931,33708,16.0,16
932,33720,12.0,12
933,33732,12.0,12
934,33744,12.0,12
935,33758,14.0,14
936,33772,14.0,14
937,33784,12.0,12
938,33794,10.0,10
939,33809,15.0,15
940,33823,14.0,14
941,33835,12.0,12
942,33847,12.0,12
943,33861,14.0,14
944,33875,14.0,14
945,33887,12.0,12
946,33899,12.0,12
947,33911,12.0,12
948,33927,16.0,16
949,33942,15.0,15
950,33956,14.0,14
951,33969,13.0,13
952,33981,12.0,12
953,33994,13.0,13
954,34010,16.0,16
955,34022,12.0,12
956,34034,12.0,12
957,34050,16.0,16
958,34153,103.0,103
959,34252,99.0,99
960,34343,91.0,91
961,34369,26.0,26
962,34390,21.0,21
963,34406,16.0,16
964,34430,24.0,24
965,34451,21.0,21
966,34476,25.0,25
967,34497,21.0,21
968,34518,21.0,21
969,34538,20.0,20
970,34557,19.0,19
971,34591,34.0,34
972,34628,37.0,37
973,34656,28.0,28
974,34691,35.0,35
975,34729,38.0,38
976,34768,39.0,39
977,34801,33.0,33
978,34831,30.0,30
979,34872,41.0,41
980,34914,42.0,42
981,35013,99.0,99
982,35102,89.0,89
983,35252,150.0,150
984,35379,127.0,127
985,35424,45.0,45
986,35472,48.0,48
987,35562,90.0,90
988,35592,30.0,30
989,35610,18.0,18
990,35633,23.0,23
991,35651,18.0,18
992,35666,15.0,15
993,35755,89.0,89
994,35782,27.0,27
995,35808,26.0,26
996,35833,25.0,25
997,35851,18.0,18
998,35868,17.0,17
999,35888,20.0,20
1000,35909,21.0,21
1001,35924,15.0,15
1002,35943,19.0,19
1003,35962,19.0,19
1004,35977,15.0,15
1005,35995,18.0,18
1006,36005,10.0,10
1007,36024,19.0,19
1008,36041,17.0,17
1009,36057,16.0,16
1010,36072,15.0,15
1011,36090,18.0,18
1012,36111,21.0,21
1013,36146,35.0,35
1014,36170,24.0,24
1015,36201,31.0,31
1016,36225,24.0,24
1017,36249,24.0,24
1018,36283,34.0,34
1019,36304,21.0,21
1020,36331,27.0,27
1021,36356,25.0,25
1022,36371,15.0,15
1023,36383,12.0,12
1024,36399,16.0,16
1025,36414,15.0,15
1026,36427,13.0,13
1027,36441,14.0,14
1028,36458,17.0,17
1029,36474,16.0,16
1030,36488,14.0,14
1031,36503,15.0,15
1032,36518,15.0,15
1033,36532,14.0,14
1034,36547,15.0,15
1035,36564,17.0,17
1036,36581,17.0,17
1037,36591,10.0,10
1038,36606,15.0,15
1039,36621,15.0,15
1040,36636,15.0,15
1041,36650,14.0,14
1042,36671,21.0,21
1043,36684,13.0,13
1044,36701,17.0,17
1045,36716,15.0,15
1046,36731,15.0,15
1047,36749,18.0,18
1048,36764,15.0,15
1049,36782,18.0,18
1050,36801,19.0,19
1051,36818,17.0,17
1052,36831,13.0,13
1053,36848,17.0,17
1054,36863,15.0,15
1055,36962,99.0,99
1056,37064,102.0,102
1057,37147,83.0,83
1058,37168,21.0,21
1059,37218,50.0,50
1060,37243,25.0,25
1061,37262,19.0,19
1062,37281,19.0,19
1063,37343,62.0,62
1064,37366,23.0,23
1065,37520,154.0,154
1066,37599,79.0,79
1067,37689,90.0,90
1068,37777,88.0,88
1069,37872,95.0,95
1070,37954,82.0,82
1071,37971,17.0,17
1072,38058,87.0,87
1073,38138,80.0,80
1074,38220,82.0,82
1075,38242,22.0,22
1076,38324,82.0,82
1077,38352,28.0,28
1078,38429,77.0,77
1079,38508,79.0,79
1080,38587,79.0,79
1081,38601,14.0,14
1082,38685,84.0,84
1083,38769,84.0,84
1084,38847,78.0,78
1085,38938,91.0,91
1086,39032,94.0,94
1087,39128,96.0,96
1088,39221,93.0,93
1089,39236,15.0,15
1090,39324,88.0,88
1091,39406,82.0,82
1092,39438,32.0,32
1093,39531,93.0,93
1094,39622,91.0,91
1095,39706,84.0,84
1096,39798,92.0,92
1097,39897,99.0,99
1098,39983,86.0,86
1099,40000,17.0,17
1100,40018,18.0,18
1101,40033,15.0,15
1102,40115,82.0,82
1103,40135,20.0,20
1104,40147,12.0,12
1105,40227,80.0,80
1106,40241,14.0,14
1107,40257,16.0,16
1108,40273,16.0,16
1109,40290,17.0,17
1110,40303,13.0,13
1111,40320,17.0,17
1112,40339,19.0,19
1113,40355,16.0,16
1114,40369,14.0,14
1115,40385,16.0,16
1116,40396,11.0,11
1117,40411,15.0,15
1118,40426,15.0,15
1119,40501,75.0,75
1120,40514,13.0,13
1121,40528,14.0,14
1122,40550,22.0,22
1123,40563,13.0,13
1124,40576,13.0,13
1125,40589,13.0,13
1126,40610,21.0,21
1127,40624,14.0,14
1128,40638,14.0,14
1129,40654,16.0,16
1130,40672,18.0,18
1131,40765,93.0,93
1132,40860,95.0,95
1133,40951,91.0,91
1134,41043,92.0,92
1135,41140,97.0,97
1136,41225,85.0,85
1137,41312,87.0,87
1138,41396,84.0,84
1139,41411,15.0,15
1140,41425,14.0,14
1141,41508,83.0,83
1142,41518,10.0,10
1143,41605,87.0,87
1144,41618,13.0,13
1145,41634,16.0,16
1146,41646,12.0,12
1147,41657,11.0,11
1148,41739,82.0,82
1149,41751,12.0,12
1150,41764,13.0,13
1151,41779,15.0,15
1152,41794,15.0,15
1153,41806,12.0,12
1154,41818,12.0,12
1155,41832,14.0,14
1156,41847,15.0,15
1157,41860,13.0,13
1158,41874,14.0,14
1159,41884,10.0,10
1160,41898,14.0,14
1161,41912,14.0,14
1162,41926,14.0,14
1163,41939,13.0,13
1164,41954,15.0,15
1165,41965,11.0,11
1166,41979,14.0,14
1167,42071,92.0,92
1168,42160,89.0,89
1169,42174,14.0,14
1170,42197,23.0,23
1171,42281,84.0,84
1172,42294,13.0,13
1173,42311,17.0,17
1174,42328,17.0,17
1175,42349,21.0,21
1176,42365,16.0,16
1177,42378,13.0,13
1178,42394,16.0,16
1179,42408,14.0,14
1180,42424,16.0,16
1181,42440,16.0,16
1182,42456,16.0,16
1183,42469,13.0,13
1184,42484,15.0,15
1185,42564,80.0,80
1186,42581,17.0,17
1187,42664,83.0,83
1188,42742,78.0,78
1189,42832,90.0,90
1190,42928,96.0,96
1191,43026,98.0,98
1192,43132,106.0,106
1193,43246,114.0,114
1194,43346,100.0,100
1195,43440,94.0,94
1196,43534,94.0,94
1197,43545,11.0,11
1198,43558,13.0,13
1199,43570,12.0,12
1200,43587,17.0,17
1201,43600,13.0,13
1202,43614,14.0,14
1203,43630,16.0,16
1204,43646,16.0,16
1205,43661,15.0,15
1206,43673,12.0,12
1207,43686,13.0,13
1208,43698,12.0,12
1209,43709,11.0,11
1210,43723,14.0,14
1211,43734,11.0,11
1212,43748,14.0,14
1213,43762,14.0,14
1214,43773,11.0,11
1215,43880,107.0,107
1216,43991,111.0,111
1217,44089,98.0,98
1218,44186,97.0,97
1219,44284,98.0,98
1220,44340,56.0,56
1221,44410,70.0,70
1222,44485,75.0,75
1223,44580,95.0,95
1224,44613,33.0,33
1225,44689,76.0,76
1226,44749,60.0,60
1227,44845,96.0,96
1228,44977,132.0,132
1229,45078,101.0,101
1230,45178,100.0,100
1231,45289,111.0,111
1232,45390,101.0,101
1233,45492,102.0,102
1234,45586,94.0,94
1235,45687,101.0,101
1236,45789,102.0,102
1237,45889,100.0,100
1238,45981,92.0,92
1239,46074,93.0,93
1240,46094,20.0,20
1241,46103,9.0,9
1242,46198,95.0,95
1243,46296,98.0,98
1244,46309,13.0,13
1245,46324,15.0,15
1246,46426,102.0,102
1247,46530,104.0,104
1248,46637,107.0,107
1249,46782,145.0,145
